Entity ID,Base entity,Simple entity,Name,Label,Table (nested),Datatype,Values,Operators,Queryable,Showable in results,API Only,Essential
8418e512-feac-4a6a-a56d-9006aab31e33,composite_holdings_record,holdings,holdings.electronic_access[*]->public_note,Electronic access public note,Holdings — Holding — Electronic access > Public note,string,,not queryable,false,true,false,false
8418e512-feac-4a6a-a56d-9006aab31e33,composite_holdings_record,holdings,holdings.electronic_access[*]->relationship_id,Electronic access relationship UUID,Holdings — Holding — Electronic access > Relationship UUID,string,,not queryable,false,true,false,false
8418e512-feac-4a6a-a56d-9006aab31e33,composite_holdings_record,holdings,holdings.former_ids,Holdings — Holding — Former IDs,,string[],,not queryable,false,true,false,false
8418e512-feac-4a6a-a56d-9006aab31e33,composite_holdings_record,holdings,holdings.holdings_type_id,Holdings — Holding — Holding type UUID,,uuid,,"=, ≠, in, not in, empty",true,true,false,false
8418e512-feac-4a6a-a56d-9006aab31e33,composite_holdings_record,holdings,holdings.hrid,Holdings — Holding — HRID,,string,,"=, ≠, contains, starts, empty",true,true,false,false
8418e512-feac-4a6a-a56d-9006aab31e33,composite_holdings_record,holdings,holdings.ill_policy_id,Holdings — Holding — ILL policy UUID,,uuid,,"=, ≠, in, not in, empty",true,true,false,false
8418e512-feac-4a6a-a56d-9006aab31e33,composite_holdings_record,holdings,holdings.instance_id,Holdings — Holding — Instance UUID,,uuid,,"=, ≠, in, not in, empty",true,true,false,false
8418e512-feac-4a6a-a56d-9006aab31e33,composite_holdings_record,holdings,holdings.jsonb,Holdings — Holding — JSONB,,string,,not queryable,false,true,true,false
8418e512-feac-4a6a-a56d-9006aab31e33,composite_holdings_record,holdings,holdings.notes,Holdings — Holding — Notes,,object[],,not queryable,false,true,false,false
8418e512-feac-4a6a-a56d-9006aab31e33,composite_holdings_record,holdings,holdings.notes[*]->holdings_note_type_id,Notes type UUID,Holdings — Holding — Notes > Type UUID,uuid,,not queryable,false,true,false,false
8418e512-feac-4a6a-a56d-9006aab31e33,composite_holdings_record,holdings,holdings.notes[*]->note,Notes,Holdings — Holding — Notes > Note,string,,not queryable,false,true,false,false
8418e512-feac-4a6a-a56d-9006aab31e33,composite_holdings_record,holdings,holdings.notes[*]->staff_only,Notes staff only,Holdings — Holding — Notes > Staff only,boolean,true-false,not queryable,false,true,false,false
8418e512-feac-4a6a-a56d-9006aab31e33,composite_holdings_record,holdings,holdings.number_of_items,Holdings — Holding — Number of items,,number,,"=, ≠, >, ≥, <, ≤, empty",true,true,false,false
8418e512-feac-4a6a-a56d-9006aab31e33,composite_holdings_record,holdings,holdings.permanent_location_id,Holdings — Holding — Permanent location UUID,,uuid,,"=, ≠, in, not in, empty",true,true,false,false
8418e512-feac-4a6a-a56d-9006aab31e33,composite_holdings_record,holdings,holdings.receipt_status,Holdings — Holding — Receipt status,,string,,"=, ≠, contains, starts, empty",true,true,false,false
8418e512-feac-4a6a-a56d-9006aab31e33,composite_holdings_record,holdings,holdings.receiving_history_display_type,Holdings — Holding — Receiving history display type,,string,,"=, ≠, contains, starts, empty",true,true,false,false
8418e512-feac-4a6a-a56d-9006aab31e33,composite_holdings_record,holdings,holdings.receiving_history_entries,Holdings — Holding — Receiving history entries,,object[],,not queryable,false,true,false,false
8418e512-feac-4a6a-a56d-9006aab31e33,composite_holdings_record,holdings,holdings.receiving_history_entries[*]->public_display,Receiving history entries public display,Holdings — Holding — Receiving history entries > Public display,boolean,true-false,not queryable,false,true,false,false
8418e512-feac-4a6a-a56d-9006aab31e33,composite_holdings_record,holdings,holdings.receiving_history_entries[*]->enumeration,Receiving history entries enumeration,Holdings — Holding — Receiving history entries > Enumeration,string,,not queryable,false,true,false,false
8418e512-feac-4a6a-a56d-9006aab31e33,composite_holdings_record,holdings,holdings.receiving_history_entries[*]->chronology,Receiving history entries chronology,Holdings — Holding — Receiving history entries > Chronology,string,,not queryable,false,true,false,false
8418e512-feac-4a6a-a56d-9006aab31e33,composite_holdings_record,holdings,holdings.version,Holdings — Holding — Record version,,number,,"=, ≠, >, ≥, <, ≤, empty",true,true,false,false
8418e512-feac-4a6a-a56d-9006aab31e33,composite_holdings_record,holdings,holdings.retention_policy,Holdings — Holding — Retention policy,,string,,"=, ≠, contains, starts, empty",true,true,false,false
8418e512-feac-4a6a-a56d-9006aab31e33,composite_holdings_record,holdings,holdings.shelving_title,Holdings — Holding — Shelving title,,string,,"=, ≠, contains, starts, empty",true,true,false,false
8418e512-feac-4a6a-a56d-9006aab31e33,composite_holdings_record,holdings,holdings.source_id,Holdings — Holding — Source UUID,,uuid,,"=, ≠, in, not in, empty",true,true,false,false
8418e512-feac-4a6a-a56d-9006aab31e33,composite_holdings_record,holdings,holdings.holdings_statements,Holdings — Holding — Statements,,object[],,not queryable,false,true,false,false
8418e512-feac-4a6a-a56d-9006aab31e33,composite_holdings_record,holdings,holdings.holdings_statements[*]->statement,Statements — Statement,Holdings — Holding — Statements > Statement,string,,not queryable,false,true,false,false
8418e512-feac-4a6a-a56d-9006aab31e33,composite_holdings_record,holdings,holdings.holdings_statements[*]->note,Statements — Note,Holdings — Holding — Statements > Note,string,,not queryable,false,true,false,false
8418e512-feac-4a6a-a56d-9006aab31e33,composite_holdings_record,holdings,holdings.holdings_statements[*]->staff_note,Statements — Staff note,Holdings — Holding — Statements > Staff note,string,,not queryable,false,true,false,false
8418e512-feac-4a6a-a56d-9006aab31e33,composite_holdings_record,holdings,holdings.holdings_statements_for_indexes,Holdings — Holding — Statements for indexes,,object[],,not queryable,false,true,false,false
8418e512-feac-4a6a-a56d-9006aab31e33,composite_holdings_record,holdings,holdings.holdings_statements_for_indexes[*]->statement,Statements for indexes — Statement,Holdings — Holding — Statements for indexes > Statement,string,,not queryable,false,true,false,false
8418e512-feac-4a6a-a56d-9006aab31e33,composite_holdings_record,holdings,holdings.holdings_statements_for_indexes[*]->note,Statements for indexes — Note,Holdings — Holding — Statements for indexes > Note,string,,not queryable,false,true,false,false
8418e512-feac-4a6a-a56d-9006aab31e33,composite_holdings_record,holdings,holdings.holdings_statements_for_indexes[*]->staff_note,Statements for indexes — Staff note,Holdings — Holding — Statements for indexes > Staff note,string,,not queryable,false,true,false,false
8418e512-feac-4a6a-a56d-9006aab31e33,composite_holdings_record,holdings,holdings.holdings_statements_for_supplements,Holdings — Holding — Statements for supplements,,object[],,not queryable,false,true,false,false
8418e512-feac-4a6a-a56d-9006aab31e33,composite_holdings_record,holdings,holdings.holdings_statements_for_supplements[*]->statement,Statements for supplements — Statement,Holdings — Holding — Statements for supplements > Statement,string,,not queryable,false,true,false,false
8418e512-feac-4a6a-a56d-9006aab31e33,composite_holdings_record,holdings,holdings.holdings_statements_for_supplements[*]->note,Statements for supplements — Note,Holdings — Holding — Statements for supplements > Note,string,,not queryable,false,true,false,false
8418e512-feac-4a6a-a56d-9006aab31e33,composite_holdings_record,holdings,holdings.holdings_statements_for_supplements[*]->staff_note,Statements for supplements — Staff note,Holdings — Holding — Statements for supplements > Staff note,string,,not queryable,false,true,false,false
8418e512-feac-4a6a-a56d-9006aab31e33,composite_holdings_record,holdings,holdings.statistical_code_names,Holdings — Holding — Statistical code names,,string[],dropdown from entity (simple_inventory_statistical_code_full -> statistical_code),"contains all/any, not contains all/any, empty",true,true,false,false
8418e512-feac-4a6a-a56d-9006aab31e33,composite_holdings_record,holdings,holdings.statistical_code_ids,Holdings — Holding — Statistical code UUIDs,,uuid[],,"contains all/any, not contains all/any, empty",true,true,false,false
8418e512-feac-4a6a-a56d-9006aab31e33,composite_holdings_record,holdings,holdings.discovery_suppress,Holdings — Holding — Suppressed from discovery,,boolean,true-false,"=, ≠, empty",true,true,false,false
8418e512-feac-4a6a-a56d-9006aab31e33,composite_holdings_record,holdings,holdings.tags,Holdings — Holding — Tags,,string[],,not queryable,false,true,false,false
8418e512-feac-4a6a-a56d-9006aab31e33,composite_holdings_record,holdings,holdings.temporary_location_id,Holdings — Holding — Temporary location UUID,,uuid,,"=, ≠, in, not in, empty",true,true,false,false
